balance,purchases,cash_adv,cash_adv_trx,purchases_trx,prc_full_pay,tenure,credit_limit
589.81,0,4397.35,13,0,0.2,12,2000
107.49,0,1391.26,5,0,0,12,1500
4749.44,0,5882.52,18,0,0,11,9000
14.1,140.4,0,0,12,0.18,12,2500
11.33,136.08,0,0,4,0.67,12,1200
13.65,146.46,0,0,6,0.43,12,4000
1086.85,178,0,0,2,0,12,1200
109.79,259.28,0,0,13,0.17,12,2500
183.29,23.75,64.01,2,1,0.08,12,500
5262.75,0,4117.52,12,0,0,12,6500
2925.58,1066.56,0,0,24,0,12,3000
1075.83,342.65,614.08,9,7,0,12,1200
182.51,157.67,214.94,6,11,0,12,1000
1354.16,50,627.63,8,1,0,12,3000
666.01,504.87,271.35,1,2,0,12,1000
0,420.6,0,0,12,0,12,2000
2912.28,1228.07,2784.29,10,111,0,12,5400
17.83,148,0,0,1,0,12,10500
1381.08,360,0,0,8,0,12,1000
1009.48,278.55,0,0,14,0,12,1000
465,500,0,0,1,0,9,1000
1735.6,1591.11,0,0,27,0,12,2700
202.68,312.5,170.58,2,3,0,12,500
1544.62,1534.12,0,0,42,0,12,2000
733.76,371.76,0,0,11,0,12,3000
88.57,535.83,0,0,29,0.09,12,2700
271.05,86,0,0,2,0,12,1000
1113.4,2701.58,0,0,8,0,12,1500
144.62,1584.49,0,0,26,0.83,12,2000
191.33,637.19,0,0,37,0,12,2500
1334.01,0,152.35,1,0,0,12,1500
25.19,764.64,0,0,12,0.55,12,4000
0.19,267,0,0,12,0,12,4000
1731.62,0,4733.44,4,0,0.17,12,2500
77.32,278.44,0,0,18,0,12,2500
134.96,1432.66,0,0,74,0.67,12,2000
1017.98,0,2247.11,14,0,0,12,1200
981.1,240,0,0,12,0,12,1000
802.88,3228.26,0,0,61,0.17,12,3000
1712.34,1711.36,0,0,17,0,12,3500
3178.01,0,4754.93,10,0,0,8,5000
670.18,4562.69,0,0,5,0,12,9000
257.56,2971.83,0,0,21,0.33,12,6000
2091.58,179.23,2682.81,14,5,0.09,12,6000
80.55,374.37,0,0,27,0,12,1500
8.4,0,132.27,3,0,0.25,7,2500
212.86,262.24,0,0,44,0,12,1000
3.16,51.73,0,0,5,0,12,4000
405.19,0,293.1,1,0,0.08,12,1500
69.19,431.52,0,0,12,0.33,12,2700
530.57,5221.42,0,0,135,0.58,12,3000
56.22,402.13,0,0,40,0.67,12,1000
4444.82,237.5,728.53,2,5,0,7,5500
1075.19,398.53,0,0,12,0,12,1000
20.64,464.64,0,0,12,0.55,12,3000
29.13,248.76,0,0,10,0.91,12,3200
205.12,197.42,0,0,11,0,12,1500
939.99,0,56.44,2,0,0,12,1000
0,10.89,0,0,1,0,12,4000
862.28,174.84,276.68,1,6,0.08,12,1000
184.21,1292.76,0,0,57,0.5,12,7500
1381.08,162.56,186.25,1,6,0,12,3000
216.65,4606.71,0,0,22,1,10,2000
3322.67,0,3221.76,6,0,0,12,7000
33.38,109.32,0,0,6,0,12,1200
188.13,515.88,0,0,14,0,12,2700
0.53,109.62,0,0,6,0,12,4000
84.83,702.32,0,0,4,0.2,12,5000
94.12,1041.5,0,0,14,0.56,12,2500
490.16,3530.93,0,0,23,0,12,4000
1020.54,205.54,0,0,3,0,12,1200
1137.47,1865.56,157.81,3,62,0,12,1200
0,136.8,0,0,12,0,12,2700
42.38,150.56,0,0,6,0.1,12,4000
30.04,420,0,0,12,1,12,1500
1333.25,0,408.11,10,0,0,11,4000
973.04,964.2,0,0,21,0,12,1200
41.55,421.6,0,0,5,0,12,1000
23.41,240.47,0,0,2,0,9,2500
413.94,187.5,0,0,6,0,10,1000
613.89,2078.56,0,0,31,0,12,1800
1369.5,1603.8,0,0,12,0,12,1300
49.68,412.32,0,0,12,0.08,12,4000
60.38,712,0,0,4,1,10,7500
468.26,55,54.15,2,1,0,12,500
12.64,175.56,0,0,3,0,12,1000
35.07,72.4,0,0,5,0,12,1500
1410.23,1680.91,0,0,43,0,12,4000
17.84,164.7,0,0,5,0.11,12,3000
81.36,710.16,0,0,12,0.75,12,1000
888.1,100,896.58,2,2,0,9,1000
3.74,78.33,0,0,1,0,12,1000
401.82,518.23,0,0,8,0,12,1700
14.02,327.8,0,0,5,0.8,12,1500
54.58,247.66,0,0,16,0,12,1700
15.52,0,357.18,12,0,0.09,12,500
1950.48,0,2660.14,8,0,0.08,12,2500
1747.49,0,1769.88,3,0,0,12,3000
40.76,376,0,0,7,0.33,12,10000
1039.27,0,3172.73,3,0,0.09,12,3500
0,247.44,0,0,12,0,12,1500
13318.66,3504.74,1306.85,3,16,0,11,17500
5658.94,111.54,3344.96,7,1,0,12,6500
341.9,152.84,1008.12,9,3,0,6,1200
85.1,1553.04,0,0,20,0.82,12,2000
933.06,0,634.62,10,0,0,12,1000
9.25,0,943.61,1,0,0,12,1200
100.4,790,0,0,13,0.6,12,1000
77.87,1403.34,0,0,6,0.64,12,4000
991.1,180,0,0,6,0,12,1000
6.69,333.42,0,0,12,0,12,4000
22.16,1240.58,0,0,15,0.5,12,1500
15.28,124.25,0,0,7,0.29,12,4000
30.88,316.6,0,0,5,0,12,1000
151.47,1554.52,231.72,1,27,1,8,1000
14.47,120,0,0,12,0,12,3000
17.73,209.28,0,0,12,0.42,12,2700
1.93,152.72,0,0,8,0.29,12,2500
922.62,45.65,0,0,1,0,12,1700
822.58,1188.24,0,0,36,0,12,1000
233.76,521.23,0,0,23,0.08,12,1000
1216.7,0,2902.3,2,0,0.13,12,3000
15.59,156,0,0,6,0.2,11,2000
691.47,549.96,0,0,12,0,12,1000
1200.94,0,1981.16,4,0,0,6,2000
36.86,583.38,0,0,10,0.91,12,2500
3542.07,884.98,4547.29,5,14,0,6,5000
38.86,331.94,0,0,16,0.18,12,1500
0,631.2,0,0,12,0,12,4000
27.25,316.3,0,0,2,0.1,12,2500
2687.82,167.6,2916.28,6,5,0,9,3000
16.02,113.44,0,0,8,0.11,12,3000
52.81,266.68,0,0,4,0.5,12,2000
110.98,458.47,0,0,3,0,12,2000
1969.74,0,2410.84,33,0,0,9,2500
187.54,530.04,0,0,7,0,12,2500
834.64,0,239.88,5,0,0,12,1000
613.81,875.14,550.61,4,28,0,12,1800
3076.42,329.36,2248.27,10,3,0,12,3500
0.15,66.78,0,0,1,0,12,4000
33.08,303.91,0,0,4,1,6,1200
413.09,0,1117.16,4,0,0,12,1200
5.42,288.8,0,0,11,0.18,12,3000
35.12,372,0,0,12,0.55,12,2700
196.63,2017.11,0,0,28,1,12,7500
1256.82,1674.96,0,0,12,0,12,1000
251.14,88.51,1515.28,7,3,0.17,12,1200
1718.89,578.78,0,0,14,0,12,1000
891.33,411.25,0,0,4,0,12,1500
31.81,662,0,0,7,0.5,12,3500
120.63,1310.2,0,0,9,0,12,2500
2162.27,151.13,1005.56,3,3,0,12,2500
15.74,72,0,0,5,0,12,1000
0,51.7,0,0,3,0,12,3000
449.73,788.58,0,0,21,0,12,3000
130.55,1738.48,0,0,33,0.75,12,2000
2.12,99.96,0,0,12,0.13,12,3000
1125.31,703.05,0,0,9,0,8,1300
1377.4,180,348.44,3,1,0,7,1500
59.02,58.7,0,0,2,0,12,1500
337.27,2125.84,144.21,3,39,0.2,9,1200
15.98,136.92,0,0,12,0.18,12,2500
0,140.4,0,0,12,0,12,2200
372.15,643.01,0,0,41,0,12,1500
130.48,1428.97,0,0,3,0,12,7000
5134.55,2502.34,0,0,67,0,12,6000
944.35,195,126.61,3,12,0,12,1000
1367.28,542.33,1790.86,5,12,0,7,1500
1418.9,57.66,63.09,3,3,0,12,1500
390.08,1156,0,0,2,0,12,10500
0,37.65,0,0,3,0,12,1500
17.77,0,112.48,1,0,0.25,12,2200
81.17,626.5,0,0,7,0.45,12,2500
1378.11,0,193,1,0,0.08,12,2500
110.43,624.72,0,0,6,1,6,1000
435.49,0,58.57,2,0,0,12,500
676.77,356.8,1213.39,13,15,0.17,12,1200
1278.28,15,0,0,1,0,12,1500
111.54,1364.86,0,0,11,0.2,12,4000
13.62,396,0,0,12,0.82,12,3000
2935.4,0,343.69,10,0,0,12,3000
32.03,332.8,0,0,8,0.63,12,4000
11.72,109.44,0,0,8,0.2,12,2500
73.06,221.52,0,0,12,0,12,1500
262.53,234.98,0,0,15,0,12,1700
2731.66,0,5724.95,4,0,0,6,8000
1004.44,530.32,0,0,14,0,12,1000
160.35,0,36.94,1,0,0,12,500
772.01,0,1428.58,3,0,0.08,12,1500
0,271.56,0,0,12,0,12,2000
1601.39,190,18.64,1,6,0,12,1500
3342.88,1368.7,1594.33,2,2,0.11,12,7500
1321.65,0,91.92,1,0,0,12,1500
1079.46,389.21,190.64,2,12,0,12,1200
1917.9,285.07,6084.86,28,6,0,11,3000
870.8,350,0,0,8,0,12,1200
224.8,240.74,0,0,9,0,12,1000
8.81,114,0,0,8,0.43,12,4000
42.52,479.5,0,0,17,0.9,12,1000
568.69,103.68,455.05,1,4,0,12,7500
101.99,1046.04,0,0,11,0.88,12,1000
617.5,521.64,0,0,12,0,12,1500
118.92,1151.64,0,0,8,1,6,2000
933.93,0,570.72,19,0,0,12,2000
1743.83,1630.07,0,0,59,0,12,1500
2.14,238.92,0,0,12,0,12,2500
18.97,88.96,0,0,2,0,12,1500
7.55,88.56,0,0,12,0.29,12,1500
1001.44,0,1098.29,4,0,0,7,1200
651.56,599.55,0,0,5,0,12,1800
97.3,427.67,0,0,8,0,12,2500
425.85,0,697.85,11,0,0,12,500
248.63,2635.25,0,0,17,1,12,5000
2046.31,1942.39,1488.71,4,26,0,12,4000
341.74,0,2584.24,24,0,0.33,12,3000
2064.11,0,1497.57,4,0,0,12,3000
1127.63,422.55,150.16,1,8,0,12,1200
135.12,222,0,0,12,0,12,1700
1043.03,576,48.87,1,24,0,12,1000
512.92,1799.45,76.42,3,28,0.14,12,1500
33.1,277.47,0,0,9,0.14,9,1500
2676.25,0,2832.57,2,0,0,12,3000
0,123.1,0,0,9,0,12,4000
213.43,840.61,0,0,14,0,8,1200
1988.6,0,49.91,1,0,0,12,2000
957.29,66.66,2531.72,12,2,0,12,3000
19.3,168.9,0,0,6,0.14,12,1000
1377.23,0,1064.96,4,0,0,12,2500
2784.03,1470,3149.96,15,35,0,11,7000
4.08,596.64,0,0,12,0,12,2000
37.98,242.24,0,0,3,0.17,12,2000
0,152.28,0,0,12,0,12,4000
5.02,100.05,0,0,3,0.33,12,4000
227.14,2604,0,0,19,0.55,12,3200
3572.84,504,0,0,8,0,12,3500
1179.16,757.85,0,0,17,0,12,1200
39.93,399.95,0,0,9,0,9,1200
1141.91,8.4,54.52,2,12,0,12,1200
777.74,262.6,0,0,9,0,12,1000
20.89,110,0,0,8,0.33,8,1000
2934.09,0,2710.06,2,0,0,8,3000
1245.65,626.56,1658.29,6,8,0,7,2500
32.37,326.45,0,0,12,0.4,12,1000
1.85,604.32,0,0,12,0,12,1500
392.9,450,517.2,5,9,0,11,500
641.32,1099.56,0,0,49,0,12,4000
40.98,502.92,0,0,6,0.75,12,4000
121.45,1254.46,0,0,14,0.5,12,1000
16.18,95.55,0,0,3,0,12,1000
259.22,2844.3,0,0,12,0.17,12,2500
1355.98,51.41,3213.89,7,1,0,12,3500
10.27,141.24,0,0,12,0.2,12,3000
134.62,648.9,295.66,2,5,0.25,12,1200
14.77,160,0,0,2,1,11,1800
23.69,165.57,0,0,2,1,12,3500
23.13,213.95,0,0,7,0.89,12,2000
888.41,347.7,0,0,9,0,12,1000
779.55,412.55,214.23,2,9,0.08,12,4000
3278.98,0,4431.59,3,0,0.08,12,4500
1356.79,0,1397.22,23,0,0,12,2500
1301.81,0,101.77,1,0,0,12,1400
1857.96,0,1005.29,13,0,0,12,2500
131.29,359.44,0,0,8,0.08,12,1500
916.75,246.82,925.95,8,19,0,12,1200
59.83,532.68,39.33,1,8,0.27,12,6000
12.66,166.32,0,0,4,1,12,2500
1726.04,1065.65,3004.99,18,9,0.08,12,3000
1430.68,1916.04,181.35,2,38,0,12,1800
38.92,564,0,0,12,1,12,2000
955.18,498.96,0,0,12,0,12,1000
1723.73,0,1043.26,5,0,0,12,2200
54.27,2071.92,0,0,13,0,12,9000
945.79,253.31,152.28,2,4,0,12,1000
135.84,1111.4,0,0,2,0,12,1050
930.66,300.05,0,0,9,0,12,1200
21.18,431.7,0,0,5,1,12,3000
32,0,136.76,1,0,0,6,500
1255.21,0,3833.04,8,0,0,8,2000
1673.48,0,2268.36,4,0,0,6,2500
3399.28,0,2639.93,8,0,0,12,7000
1411.1,270,711.49,3,10,0,12,1500
226.31,0,788.24,3,0,0,12,1200
1179.61,0,73.63,1,0,0,12,1200
43.41,520.65,0,0,10,0.33,11,2000
1671.32,0,970.62,10,0,0,10,2000
1193.34,311.45,1199.53,8,13,0,12,2500
2483.74,0,2923.89,1,0,0,10,3500
1980.1,926.06,2700.52,21,27,0,12,4000
2000.76,801.77,0,0,5,0,12,3000
2495.26,89.9,5290.39,13,1,0,11,6000
7215.2,0,7275.72,1,0,0,6,7500
8.09,515,0,0,17,0,12,3000
31.08,138.04,0,0,7,0,12,2700
1276.49,65.8,4422.78,6,2,0,6,2500
184.58,408.36,0,0,12,0,12,1000
5.61,114,0,0,2,0,12,4000
6.26,35,18.28,1,1,0.33,12,1000
2.67,0,91.85,2,0,1,9,1200
135.36,1592.57,0,0,28,0.88,12,300
520.08,0,2209.49,22,0,0.29,12,2000
1036.24,365.9,0,0,9,0,12,1000
1095.18,459,1972.44,5,5,0,12,3000
995.32,127.49,18.2,1,4,0,12,1000
472.69,1556.32,1083.58,10,8,0,12,1500
1111.11,608.75,0,0,8,0,12,1200
221.12,117.5,271.78,1,10,0,11,1200
387.16,269.93,1838.28,2,6,0.22,12,4000
169.82,1578.12,0,0,9,0.17,7,1000
0,136.71,0,0,2,0,12,3000
47,0,2370.68,2,0,0,12,3500
2006.45,219.97,308.93,2,9,0,12,2000
14.43,200,0,0,8,0.38,12,3000
8.84,116.68,0,0,2,0.67,12,3000
189.5,1802.93,258.95,5,35,0.58,12,1000
117.06,154,0,0,11,0.09,12,1500
42.06,774.37,0,0,19,0.33,12,3000
266.52,1651.12,0,0,31,0.18,12,2000
41.39,194.57,0,0,2,0,12,2200
147.15,356.68,0,0,16,0,12,2700
763.23,0,1948.07,48,0,0.13,10,1200
1606.88,1863.48,0,0,20,0,12,6500
168.6,1949.73,2768.26,33,62,0.92,12,2000
1333.9,356.77,1107.82,4,14,0,12,3500
41.62,102,0,0,5,0,12,1000
1021.33,300,0,0,10,0,12,1000
1047.17,450,0,0,12,0,12,1000
1829.84,0,853.59,6,0,0,11,2000
772.65,0,970.37,1,0,0,8,2500
114.3,994.54,0,0,18,0.44,12,1000
12.04,100,0,0,2,0.33,11,3000
0,52.5,0,0,5,0,12,3000
785.2,1207.42,0,0,21,0,12,1200
1056.99,0,1388.22,10,0,0,12,2000
0.44,6.9,0,0,1,0,12,8500
737.78,107.94,2723.36,14,1,0.2,6,1500
219.75,1208.38,0,0,10,0.08,12,1000
1135.54,1148.47,0,0,27,0,12,1450
247.14,245,0,0,1,0,12,500
1140.67,438.83,631.33,2,18,0,12,1800
2692.12,594.7,346.33,4,12,0.08,12,3500
19.3,210,0,0,12,0.5,12,1000
22.06,208.8,0,0,12,0.25,12,1000
411.06,0,988.12,7,0,0.09,12,500
1990.48,55,5807.43,6,1,0,11,3500
171.4,755.5,0,0,35,0,12,2700
974.75,0,998.9,5,0,0,12,1200
1437.55,0,154.53,1,0,0,12,3000
492.95,0,1826.58,27,0,0.38,10,2500
758.12,837.44,0,0,22,0,12,1000
482.03,106.47,0,0,9,0,12,2500
419.22,0,1117.23,5,0,0,12,1200
0.23,60,0,0,1,0,8,1500
57.12,27.79,381.17,1,1,1,12,4500
61.21,280.83,0,0,11,0,11,1500
4436.56,6005.9,567.97,1,61,0,12,10500
798.75,233.16,779.36,7,3,0,12,1500
5658.67,740.89,4599.3,5,7,0,12,11000
1105.18,200,0,0,1,0,12,1200
20.6,289.78,0,0,5,0.36,12,2700
435.52,27.22,0,0,1,0,12,500
11.39,201.52,0,0,11,0.9,12,4000
1058.73,191,1639.83,2,2,0,7,2000
2732.73,374.95,3998.67,43,7,0,12,5000
22,343.75,0,0,22,0.91,12,4000
176.99,763.71,0,0,1,0,12,1200
12.11,0,625.98,2,0,0.09,12,1000
3553.33,627.81,4863.88,14,25,0,8,5000
51.09,140.75,0,0,5,0.11,12,1000
161.93,1427.83,0,0,12,0,6,14000
8.25,0,74.91,1,0,0.5,12,4000
514.17,45.65,0,0,1,0,12,1000
404.32,176,0,0,5,0,12,1000
64.47,200.02,0,0,3,0.22,12,1200
61.63,457.31,0,0,9,0.67,8,1500
535.93,0,562.96,2,0,0,12,1200
691.18,439.92,0,0,12,0,12,1000
2144.04,0,14127.47,23,0,0.3,12,3500
155.3,449.18,0,0,7,0,11,1800
536.43,3302.01,0,0,28,0.25,12,2000
3838.46,230.22,3816.47,7,9,0,9,4000
20.12,212.82,0,0,5,1,6,2500
876.69,0,1089.71,3,0,0.08,12,1000
792.35,0,1795.08,13,0,0,9,2000
12.09,0,39.16,1,0,0.11,12,1000
56.14,555.1,0,0,39,0.58,12,2700
43.44,194.1,0,0,10,0.08,12,3000
59.7,674.68,0,0,13,1,12,1000
94.6,816,0,0,12,0.42,12,2500
22.43,340.5,0,0,6,0.4,12,2500
386.69,0,290.59,7,0,0.08,12,500
2149.21,0,1114.32,2,0,0,11,3000
65,550,0,0,11,0.58,12,2500
190.57,620.64,0,0,13,0.17,12,2500
970.6,0,1381.57,5,0,0,12,1700
24.99,292.5,0,0,11,0.83,12,2000
383.97,3552.44,0,0,42,1,12,10500
1004.94,150.45,1891.65,2,4,0,11,5000
3748.68,967.5,4420.35,12,6,0,12,4000
331.11,3816,0,0,12,0.25,12,2350
2.94,40.7,0,0,2,0,12,3500
104.69,783.24,0,0,12,0.67,12,2700
31.07,234.58,0,0,24,0.42,12,2000
109.01,749.18,0,0,10,0.73,12,1000
385.85,0,2397.76,5,0,0,8,2500
1209.03,103.91,5910.81,8,1,0.08,12,2500
2837.96,898.2,958.26,5,10,0,12,5000
1929.07,0,973.83,2,0,0,12,2500
324.48,0,1156.87,13,0,0,6,2500
597.18,517,2446.86,2,6,0.17,12,1500
468.02,488.93,132.15,6,14,0,12,1000
223.82,1176.72,98.22,4,31,0,10,300
2757.1,1533.04,686.79,2,7,0,12,3000
44.54,446.62,0,0,9,0.8,12,4000
1410.91,698.88,948.85,8,12,0.08,12,1200
219.71,586.64,0,0,8,0,8,1000
2075.87,0,996.28,2,0,0,12,2500
84.99,280,0,0,1,0,10,2500
48.49,261.81,0,0,8,0,12,1000
1228.22,836.4,382.16,1,24,0,12,1400
1174.25,233.54,1664.22,6,5,0,6,2000
991.12,0,1341.45,2,0,0,6,1500
1142.3,0,175.92,5,0,0,12,1200
1056.79,0,3291.52,17,0,0.17,12,3000
4302.77,0,5875.4,5,0,0,7,6000
279.81,399.9,0,0,14,0,12,1000
54.6,832.68,0,0,12,0.33,12,2000
2323.5,66,1750.39,14,1,0,12,3000
997.78,0,56.55,2,0,0,12,1200
96.7,1052.28,0,0,23,0.83,12,2000
39.03,158.96,0,0,8,0,9,1500
71.98,459.49,0,0,13,0.67,12,1000
2537.34,2286.06,769.99,3,49,0,12,4000
14.67,108.85,0,0,4,0,12,1000
66.05,674.67,0,0,8,1,12,600
190.1,561.99,0,0,14,0,12,1000
3380.52,1012.31,3294.77,17,27,0,9,4000
229.27,0,751.96,1,0,0,12,1200
2473.18,0,1462.36,9,0,0,12,3000
26.63,199.2,0,0,12,0.18,12,2700
19.16,638.08,0,0,12,1,12,2500
2271.91,0,1253.4,9,0,0,12,2500
1973.03,0,2009.58,6,0,0,9,2000
29.04,289.63,0,0,11,0,11,1000
935.04,1000,0,0,1,0,12,1200
863.82,145.81,315.65,1,7,0,12,1000
2128.84,0,2474.14,1,0,0,12,5000
1299.03,731.45,2823.61,16,11,0.17,7,1500
2066.76,421.12,2099.57,26,1,0,12,2500
6008.91,0,8304.47,9,0,0,9,9000
1420.68,1379.12,346.1,5,26,0,12,1500
1304.67,938.95,718.24,3,19,0,8,6000
42.2,655.73,0,0,12,0.5,12,500
420.35,3986.24,0,0,22,0.67,12,1500
636.56,202.77,1148.57,9,5,0,6,1500
2648.24,0,10458.98,123,0,0,12,4000
174.91,0,721.16,3,0,0,6,1500
1016.52,44,1069.45,4,1,0,12,1200
2080.12,0,3014.92,7,0,0,9,3000
289.22,0,1048.87,3,0,0,12,1200
1079.11,0,390.49,5,0,0,12,1200
7.26,57,0,0,1,0,11,1500
403.31,208,438.54,1,1,0,7,4000
15.41,51.02,0,0,2,0,7,4000
1094.96,498.21,1188.8,8,14,0,8,1200
254.26,2184.72,0,0,41,0.5,12,4000
110.47,1294.42,0,0,13,0.82,12,2500
17.7,0,29.42,1,2,0.33,12,2000
77.1,233.62,281.33,4,9,0.11,12,1000
0,39.54,0,0,2,0,12,3000
777.21,622.51,1387.45,6,27,0,7,1000
25.84,277.56,0,0,12,1,12,1000
150.9,0,900.77,1,0,0,12,2500
192.26,86.03,997.13,4,1,0,12,1200
11.12,216.36,0,0,12,0.56,12,1000
801.69,325.92,0,0,12,0,12,1000
105.33,306,0,0,2,0,8,6000
32.94,185.8,0,0,10,0.63,10,1000
192.77,55,455.9,4,1,0,12,2000
53.68,862.47,0,0,9,1,12,2500
229.75,82.28,0,0,4,0,12,1000
184.01,526.92,0,0,12,0.08,12,1500
626.34,956.64,0,0,8,0,11,7500
4.6,38.42,0,0,2,0,12,1000
438.94,883.64,480.86,4,9,0,12,1000
5.9,246.25,0,0,9,0.78,12,1000
1226.82,0,1719.37,4,0,0,11,1500
485.24,0,2250.08,5,0,0.33,12,3000
50.45,685.32,0,0,12,0.8,12,1000
1551.33,349.92,0,0,12,0,12,1500
1158.91,82.9,3259.28,13,4,0.17,12,2500
26.14,0,490.49,4,0,0.33,11,1000
572.84,442.23,0,0,40,0,9,600
993.45,1114.26,0,0,10,0,12,1500
880.18,58.4,192.16,1,2,0,7,2000
252.36,2487,0,0,12,0.17,12,450
321.61,2476.3,0,0,28,0.25,12,2000
215.3,599.03,0,0,10,0.43,9,1000
1222.08,750,2452.14,4,12,0,12,2500
1678.59,1846.81,0,0,18,0,8,3500
654.85,630,0,0,1,0,12,2500
21.46,193.4,0,0,8,1,12,2500
1931.87,477.7,2212.17,3,11,0,11,2500
142.64,1650,0,0,11,0.64,12,1000
10.4,533.98,0,0,14,0,12,1000
3857.56,0,2127.21,26,0,0,7,5000
1173.88,0,1434.78,1,0,0,8,1500
111.1,1105.89,0,0,26,0.91,12,2000
114.01,2514.89,0,0,5,0,12,2000
23.17,375,0,0,12,0.92,12,2500
40.76,0,1374.93,2,0,0,12,1200
2579.64,0,6466.73,1,0,0,11,7000
24.06,441.78,0,0,21,0.2,10,1500
391.07,2616,0,0,12,0.08,12,2000
1087.43,0,1916.6,1,0,0,12,3000
306.46,1834.5,59.35,2,21,0,12,700
7,76.78,0,0,3,0.5,12,4000
412.15,0,4034.66,8,0,0,9,8000
92.89,1258.5,0,0,25,0.67,12,1000
170.34,586.95,0,0,24,0.08,12,1000
389.87,736.01,501.03,5,36,0.09,12,1200
41.48,243.96,0,0,24,0.4,12,3000
13.96,136.92,0,0,12,0.42,12,1000
61.15,791.67,19.84,1,50,0.09,12,1000
5.64,47.5,0,0,3,0.1,12,3000
115.31,1316.06,0,0,14,1,11,500
26.35,1148.31,0,0,3,0.1,12,6000
200.91,1100,0,0,1,0,7,1100
213.23,2140.96,0,0,30,0.44,12,2500
361.67,561.68,0,0,14,0,12,1500
64.91,547.28,0,0,4,1,12,2500
940.35,0,2045.39,14,0,0,10,3000
383.45,1159.06,0,0,28,0.08,12,500
2.66,102.79,0,0,1,0.09,12,4000
80.71,682.27,0,0,16,0.67,12,7500
4743.75,399,1112.25,3,8,0,12,5000
882.58,2421.34,0,0,40,0,12,5000
1060.01,0,78.97,1,0,0,10,1200
1062.08,328.37,1309.52,4,9,0,12,1400
803.56,618.07,0,0,16,0,12,1200
0.4,31.5,0,0,3,0,12,3000
55.6,479.98,942.6,1,1,0,11,1200
1355.44,0,407.88,6,0,0,12,1500
7.85,125,0,0,5,0,12,2500
0,64.62,0,0,3,0,12,1000
6.48,61.71,0,0,3,1,12,1000
1157.57,329,0,0,9,0,12,2500
91.67,737.65,0,0,5,1,6,2500
304.31,289.75,0,0,7,0,12,2500
460.33,0,1759.78,6,0,0,12,3000
789.81,0,5654.93,12,0,0.09,12,3000
5934.61,0,302.68,5,0,0,12,6000
18.91,126,0,0,1,0,11,1000
32.09,573.02,0,0,10,0.56,12,2000
87.19,744.62,110.54,1,25,0.89,12,1000
527.53,467.4,781.39,1,12,0.17,12,2000
9.71,128.94,0,0,7,0.6,12,3000
1029.71,1141.21,1812.1,5,36,0.11,12,3000
458.27,691.82,218.68,3,14,0,12,1000
510.34,509.55,696.13,4,6,0.1,12,2500
121.39,341.96,0,0,16,0.1,12,1000
1163.22,0,2502.66,2,0,0,12,2500
3911.63,0,11951.9,40,0,0.17,8,7000
400.55,0,1157.68,1,0,0.09,12,3000
361.73,0,312.11,2,0,0,12,500
495.16,0,836.27,1,0,0,12,1000
22.49,291.28,0,0,7,0,12,1000
1.71,32.04,0,0,2,1,12,2500
640.51,351.89,998.21,4,7,0.2,9,1200
28.7,360,0,0,12,0.75,12,2000
123.82,0,1625.78,1,0,0,8,2000
2.85,114.56,0,0,3,0.33,12,1000
202.97,163.55,0,0,9,0,12,1500
8.91,112.29,0,0,3,0,12,1000
161.75,309,0,0,3,0,12,1000
139.4,290,1128.39,4,1,0,12,1000
3673.37,2548.97,4300.7,15,32,0,11,6000
383.88,274.01,877.52,3,22,0.25,12,500
5484.34,0,5990.59,14,0,0,12,6000
318.81,300.39,163.1,8,13,0.11,10,1000
726.32,231.35,929.85,1,7,0,7,1000
43.87,0,551.78,1,0,0.14,12,1200
5.14,50.66,0,0,2,0,12,3000
95.8,218.96,0,0,10,0,11,2500
5.63,62.72,0,0,4,0,9,1500
306.69,0,1426.68,5,0,0,12,2500
2373.69,1310.47,3667.38,5,31,0,12,3000
231.42,822.93,0,0,12,0,8,1200
105.18,787.09,0,0,11,0,12,2500
10,87.94,0,0,5,0.2,12,1000
1237.42,650,0,0,1,0,12,1500
2373.31,0,770.92,12,0,0,12,2500
363.44,1969.7,0,0,47,0.3,12,1200
2139.44,68.22,6322.77,5,2,0.1,12,5000
248.74,1846.81,0,0,42,0.33,12,1000
634.76,364.19,0,0,18,0,12,1000
1093.52,577.12,0,0,14,0,12,1050
4572.8,65,5075.02,8,1,0,8,5500
320.36,0,926.96,1,0,0.25,12,1200
64.34,281.05,0,0,5,0,6,1500
40.66,235.3,0,0,10,0.27,12,1000
919.56,3000,823.98,1,2,0.08,12,2000
20.62,169.66,0,0,9,1,12,1000
2096.45,165.29,2359.62,6,3,0,9,2500
85.88,0,628.36,2,0,0,12,3000
174.23,3407.57,0,0,25,0.71,12,3000
48.28,325.92,0,0,12,0.42,12,2500
602.21,965,0,0,5,0,12,1200
22.99,200,0,0,4,0,11,2000
1682.09,2263.38,784.03,3,69,0,12,4000
2046.73,1369.72,1817.81,4,17,0,12,2500
839.08,0,609.46,6,0,0.13,12,1800
28.24,320,0,0,6,0.4,12,1000
929.11,1622,0,0,2,0,12,1800
17.21,109,0,0,6,0.1,12,1000
72.37,588,0,0,12,0.58,12,2500
3239.01,0,1678.52,3,0,0,12,4000
67.25,0,90.56,3,0,0.33,12,500
397.14,0,1188.21,3,0,0,12,1200
1873.62,396.26,2025.44,10,14,0,7,2500
0.39,43.33,0,0,1,0,12,1200
3.39,72.44,0,0,4,0.75,12,1000
55.24,750,0,0,12,1,12,2000
2.43,0,38.61,1,0,0,6,500
